id;companyid;containerid;createdat;customer;displayid;engineid;enginename;enginetype;extrainfo;integrated;integrationid;istest;ordertiming;ordertype;saleschannel;scheduledat;status;preparationtime;takeouttimeinseconds;totalamount;updatedat;version
1991;T11ALBQSSV;UKWO0RQ2;2025-07-25 20:15:00;749;RUO4IC;OZKIR3;IfoodBridge;APP;Não informado;False;7987;False;IMMEDIATE;DELIVERY;99FOOD;2025-07-25 20:15:00;CANCELED;59;2147;53.45;2025-07-26 00:47:00;v3.2.3
482;0MDINIS3IA;8JRRX0TT;2025-07-25 22:10:00;400;40PKCB;9XCQFU;DirectOrder;APP;Não informado;True;3803;False;IMMEDIATE;DELIVERY;99FOOD;2025-07-25 22:10:00;CONCLUDED;48;1498;46.38;2025-07-26 02:54:00;v1.5.7
1672;LXQQ6HZOJX;ZKY50Z8A;2025-07-25 22:57:00;452;175CF0;7TBDI4;KDSPro;WEB;Nemo sunt voluptates dolore architecto.;False;6825;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-07-25 22:57:00;CONFIRMED;13;2763;32.86;2025-07-26 03:14:00;v2.0.4
627;FN3N20VRT4;FQGIWAOA;2025-07-26 03:11:00;183;9VIO4E;G3KX0H;CannoliEngine;APP;Molestias repudiandae tempore minima maxime fuga.;True;7843;False;SCHEDULED;DELIVERY;WHATSAPP;2025-07-28 21:11:00;CANCELED;83;2059;24.28;2025-07-26 09:53:00;v1.3.7
498;FV2OF6XR5X;EZG2EPBH;2025-07-26 05:12:00;68;TWG1NI;Y9KAGD;IfoodBridge;POS;Não informado;False;9337;False;IMMEDIATE;DELIVERY;SITE;2025-07-26 05:12:00;CONFIRMED;12;717;93.32;2025-07-26 14:14:00;v2.6.1
387;38W2ZDA9QL;HXF1U3QH;2025-07-26 05:35:00;969;OPTRTP;EG7CY6;IfoodBridge;WEB;Não informado;False;6646;False;SCHEDULED;INDOOR;IFOOD;2025-07-27 00:35:00;CONFIRMED;6;639;101.11;2025-07-26 21:35:00;v2.1.6
1432;BRB7VXJ0J3;LZ2FTBYP;2025-07-27 04:03:00;434;IH0NRC;JBXMR3;CannoliEngine;POS;Não informado;True;3233;False;IMMEDIATE;DELIVERY;99FOOD;2025-07-27 04:03:00;PENDING;70;1799;121.13;2025-07-27 11:17:00;v3.6.7
888;JC3XYAB4F5;J4X4P7ZA;2025-07-27 04:20:00;812;59OBNN;QT1PHA;IfoodBridge;POS;Não informado;True;2702;False;SCHEDULED;DELIVERY;SITE;2025-07-27 07:20:00;DISPATCHED;52;2235;67.29;2025-07-27 16:28:00;v3.7.8
1022;1J0THB6I3T;LAS2PETN;2025-07-27 05:39:00;362;Y282XP;UHFINZ;IfoodBridge;POS;Non quo nemo saepe esse similique.;True;3547;False;SCHEDULED;DELIVERY;WHATSAPP;2025-07-28 01:39:00;DISPATCHED;5;541;37.88;2025-07-28 00:52:00;v1.9.2
927;DEP6VUEONM;0BUOFLMH;2025-07-27 09:04:00;720;69YWJU;SOTDIR;DirectOrder;POS;Não informado;True;9022;False;SCHEDULED;INDOOR;SITE;2025-07-27 10:04:00;CONFIRMED;50;2208;107.83;2025-07-27 16:17:00;v1.4.3
1047;0BUVMZ35EQ;O97IX5HB;2025-07-27 14:34:00;257;QDQN97;2FORCB;IfoodBridge;POS;Não informado;True;7309;False;SCHEDULED;TAKEOUT;EPADOCA;2025-07-27 15:34:00;PENDING;61;2823;31.6;2025-07-27 17:51:00;v3.6.4
1127;IM8P2SUIEK;3R3UDRLY;2025-07-27 20:34:00;569;KHKR29;XU014N;IfoodBridge;POS;Não informado;True;7058;False;SCHEDULED;DELIVERY;WHATSAPP;2025-07-28 05:34:00;DISPATCHED;58;478;22.08;2025-07-28 04:35:00;v3.3.8
1674;IV17X84T97;WTWX32OY;2025-07-27 23:35:00;110;YSGC2H;UYBBTR;KDSPro;POS;Eum quod asperiores repellat et corporis.;False;4596;False;SCHEDULED;DELIVERY;IFOOD;2025-07-29 10:35:00;CONFIRMED;10;2159;89.89;2025-07-28 16:52:00;v1.9.0
1974;01G02BGH0I;OBK840BN;2025-07-27 23:49:00;437;ZBJS8M;CPIBW0;CannoliEngine;POS;Não informado;True;4905;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-07-27 23:49:00;PLACED;74;472;100.08;2025-07-28 04:44:00;v3.8.0
383;5ANLWO9F3U;4LBWG25A;2025-07-28 00:53:00;801;Y0EE5J;2VHW4A;KDSPro;APP;Não informado;True;8960;False;SCHEDULED;DELIVERY;99FOOD;2025-07-30 12:53:00;PENDING;79;831;48.84;2025-07-28 19:17:00;v2.4.0
1344;V82AN424VP;F31GZHVF;2025-07-28 04:39:00;851;DDNL96;9EOU7X;DirectOrder;APP;Não informado;False;4308;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-07-30 13:39:00;DISPATCHED;52;223;124.01;2025-07-28 13:43:00;v1.4.0
1070;1M2E6Y5ULU;TVT4BI8U;2025-07-28 06:26:00;899;0J0S4W;9,20E+302;KDSPro;APP;Não informado;True;2967;False;SCHEDULED;TAKEOUT;ANOTAAI;2025-07-28 19:26:00;CONCLUDED;8;3414;49.37;2025-07-29 01:26:00;v2.8.1
1879;255Z4R2JT9;RFMNKSAN;2025-07-28 11:59:00;188;ZDTPKX;29JEWL;KDSPro;APP;Não informado;True;4376;False;IMMEDIATE;DELIVERY;99FOOD;2025-07-28 11:59:00;PLACED;73;2015;77.22;2025-07-29 03:09:00;v1.9.6
1919;MF8R01JQUW;JFYPY221;2025-07-29 01:05:00;488;LE161J;HUZUN2;IfoodBridge;WEB;Hic dolore aut totam commodi maiores.;False;5861;False;SCHEDULED;DELIVERY;ANOTAAI;2025-07-29 05:05:00;PENDING;11;1839;116.94;2025-07-29 10:41:00;v1.7.5
1433;UCOWC1LNPX;IRSGF4JM;2025-07-29 04:55:00;279;SANKNR;AAMYDU;DirectOrder;APP;Non odit magnam facilis ex alias commodi commodi.;False;9489;False;SCHEDULED;TAKEOUT;SITE;2025-07-30 13:55:00;PLACED;85;1816;28.24;2025-07-29 16:11:00;v2.8.9
127;4HWON20CMP;CBHBXFLO;2025-07-29 05:24:00;884;UW91TV;V95KJF;CannoliEngine;APP;Não informado;True;5530;False;SCHEDULED;INDOOR;EPADOCA;2025-07-30 21:24:00;CANCELED;17;751;65.41;2025-07-29 14:12:00;v2.8.6
1570;23WX2KWJ1Q;6JQIEE2D;2025-07-29 05:34:00;390;GDXEDV;SW08VY;CannoliEngine;WEB;Não informado;False;7396;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-07-29 05:34:00;CONFIRMED;35;433;23.5;2025-07-29 11:34:00;v1.8.7
1875;JT2GUOW474;G358XPNV;2025-07-29 08:03:00;25;BJS1KT;ZH0M87;CannoliEngine;APP;Eum repudiandae quam voluptatem inventore.;True;2686;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-07-29 08:03:00;PLACED;12;2386;63.68;2025-07-29 13:32:00;v2.1.1
1184;M0TUUCM5Q5;PZO0BOGC;2025-07-29 12:15:00;220;WT09VF;4M7LOR;CannoliEngine;WEB;Não informado;False;4754;False;SCHEDULED;INDOOR;WHATSAPP;2025-07-29 13:15:00;PENDING;55;3357;31.05;2025-07-30 04:09:00;v1.2.2
1892;2HS9CKHZSJ;DFVL9KFG;2025-07-29 14:13:00;718;TBSP83;33ZS3F;IfoodBridge;POS;Não informado;True;9649;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-07-29 14:13:00;CANCELED;86;2229;13.54;2025-07-30 05:20:00;v3.2.2
988;TU4U0VITJB;BQ4OXV8Y;2025-07-29 17:19:00;237;G4JDVD;WYG4VD;IfoodBridge;POS;Não informado;False;5260;False;IMMEDIATE;INDOOR;EPADOCA;2025-07-29 17:19:00;CANCELED;43;810;125.51;2025-07-29 23:24:00;v3.1.0
194;87TQGDST7I;NUDFZ7ON;2025-07-29 22:24:00;332;S1NGWZ;HED1T2;CannoliEngine;APP;Não informado;True;1051;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-07-29 22:24:00;PLACED;15;3467;42.77;2025-07-30 04:37:00;v3.5.5
779;HMH50GK5CZ;CZMZ00KG;2025-07-30 03:01:00;843;8IJILO;6S0VHL;KDSPro;APP;Vel iure molestiae accusantium nostrum alias repellendus.;True;6289;False;IMMEDIATE;TAKEOUT;99FOOD;2025-07-30 03:01:00;CONFIRMED;57;88;37.78;2025-07-30 15:00:00;v1.5.6
431;CQDLP0IRAH;0CPSFA8H;2025-07-30 04:58:00;705;0O5IAE;83VSQE;KDSPro;WEB;Não informado;False;8291;False;IMMEDIATE;INDOOR;IFOOD;2025-07-30 04:58:00;CONCLUDED;33;1330;46.06;2025-07-30 08:01:00;v3.7.7
1730;JG43D45R30;LLTHMTYD;2025-07-30 07:45:00;203;MKPV35;81RXLJ;KDSPro;POS;Laboriosam fugit alias et.;True;6208;False;IMMEDIATE;DELIVERY;EPADOCA;2025-07-30 07:45:00;CONCLUDED;71;2127;37.78;2025-07-30 21:15:00;v3.1.5
1710;0G6EW3EARD;QTH8EC5F;2025-07-30 09:45:00;252;BXU2UW;QAB4H8;DirectOrder;POS;Não informado;True;8897;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-07-30 09:45:00;PENDING;50;636;22.52;2025-07-30 10:03:00;v3.6.8
109;B3XC39YUV3;FJEP9SVU;2025-07-30 12:02:00;532;UEU7AX;TCFSBN;CannoliEngine;WEB;Não informado;True;4109;False;IMMEDIATE;TAKEOUT;IFOOD;2025-07-30 12:02:00;CONCLUDED;17;673;160.11;2025-07-30 22:08:00;v3.6.0
1685;90RRZ6HCMB;VF710TDN;2025-07-30 15:28:00;595;UFTI6C;TERMYZ;IfoodBridge;WEB;Atque reiciendis magnam vitae excepturi.;True;2819;False;SCHEDULED;DELIVERY;SITE;2025-07-31 03:28:00;CANCELED;81;1806;26.11;2025-07-31 06:57:00;v1.5.5
965;2HLPXTNZFM;8JV1USP9;2025-07-30 19:33:00;568;1BZUJW;E2KXZ4;DirectOrder;POS;Ratione ab temporibus itaque.;False;2300;False;IMMEDIATE;TAKEOUT;99FOOD;2025-07-30 19:33:00;PENDING;48;1557;31.34;2025-07-31 06:39:00;v1.0.5
942;SIM4ADCF06;YOQHQ9Y8;2025-07-30 21:05:00;191;CQ1F6A;B06NTN;DirectOrder;POS;Eligendi illo sed est voluptas.;False;8218;False;IMMEDIATE;DELIVERY;EPADOCA;2025-07-30 21:05:00;PENDING;22;2933;53.66;2025-07-30 23:01:00;v2.0.1
1025;I34IF7DT9O;49WJ3G3Q;2025-07-31 00:58:00;573;U9LUEW;0SQ7R5;DirectOrder;WEB;Não informado;False;9619;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-08-02 03:58:00;DISPATCHED;7;2354;72.83;2025-07-31 12:52:00;v2.0.9
1829;TSPIXCD55Y;IBZ9K5FG;2025-08-01 01:54:00;983;YHFIBX;1JFE92;DirectOrder;WEB;Dolores officia iste dolore debitis.;False;2616;False;SCHEDULED;INDOOR;WHATSAPP;2025-08-02 10:54:00;CONFIRMED;65;2366;45.15;2025-08-01 06:16:00;v2.5.3
1312;1WL7OZ4X88;HO5DEIBH;2025-08-01 06:32:00;554;DFA57W;6R7MPI;DirectOrder;POS;Não informado;False;5532;False;SCHEDULED;DELIVERY;IFOOD;2025-08-03 14:32:00;CANCELED;23;1065;28.67;2025-08-02 01:27:00;v2.3.4
568;TRB5EEQINB;Y2TSFI4W;2025-08-01 09:02:00;582;A0CUY6;TIWHZN;IfoodBridge;POS;Inventore occaecati laudantium harum delectus aliquam ut.;True;5428;False;IMMEDIATE;TAKEOUT;99FOOD;2025-08-01 09:02:00;DISPATCHED;28;1816;35.43;2025-08-01 18:07:00;v2.5.6
335;HZE22BONJU;A7R8ILI1;2025-08-01 17:09:00;122;N2YCSZ;HZUEJE;DirectOrder;POS;Não informado;False;5559;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-08-04 16:09:00;DISPATCHED;67;670;70.8;2025-08-02 05:35:00;v3.4.2
586;HY2A9P94YT;NCZ7WZHC;2025-08-01 18:08:00;44;TM7CE5;903KLT;CannoliEngine;WEB;Voluptatum sapiente quibusdam eum ex debitis non vel.;False;4368;False;IMMEDIATE;DELIVERY;SITE;2025-08-01 18:08:00;PLACED;7;3297;21.15;2025-08-02 02:14:00;v2.1.5
1168;OMLQDRGDJF;GPSG73B5;2025-08-01 19:42:00;555;FBAH2A;Y82KWN;CannoliEngine;APP;Não informado;False;1368;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-08-01 19:42:00;CANCELED;47;465;38.72;2025-08-02 07:20:00;v3.4.1
319;0638MP5CIA;91LGAKWM;2025-08-02 05:40:00;612;RFZJAF;DEGVIG;CannoliEngine;WEB;Sunt sit id quis placeat.;True;3251;False;IMMEDIATE;INDOOR;SITE;2025-08-02 05:40:00;PENDING;81;2302;80.85;2025-08-02 18:43:00;v3.5.7
975;LGTHOPSNT9;W3J1BQWD;2025-08-02 15:10:00;286;Q6LPWL;FNBS1M;DirectOrder;APP;Não informado;False;9819;False;IMMEDIATE;DELIVERY;99FOOD;2025-08-02 15:10:00;CONFIRMED;13;975;55.45;2025-08-02 19:33:00;v3.2.1
919;98Q1VIZHTF;O0QSG7Y0;2025-08-02 15:19:00;460;2JUQZ8;9L8V74;KDSPro;WEB;Não informado;False;8697;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-08-02 15:19:00;PENDING;41;1224;34.43;2025-08-02 18:00:00;v3.0.9
1457;EIPYIJJ0UL;RWC4XX8Q;2025-08-02 16:27:00;629;21Y39H;DJDOTC;IfoodBridge;POS;Não informado;True;4916;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-08-02 16:27:00;CONCLUDED;48;560;45.73;2025-08-02 20:09:00;v1.8.3
1825;BWV0Z985K7;NZVS3LUU;2025-08-02 20:05:00;48;WU8UTC;2AVX3X;CannoliEngine;APP;Não informado;True;4182;False;IMMEDIATE;DELIVERY;IFOOD;2025-08-02 20:05:00;CANCELED;63;2514;64.98;2025-08-03 03:50:00;v1.7.6
1459;NQCIM6GECR;9GSD1U0O;2025-08-02 22:18:00;544;EIRUFD;AJA7BJ;DirectOrder;APP;Maiores inventore quisquam nesciunt omnis assumenda.;True;3207;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-02 22:18:00;CANCELED;21;897;17.71;2025-08-03 04:32:00;v1.6.0
1746;WSBZ0QQEH0;Z86ILH98;2025-08-02 23:13:00;948;KPVOVR;0HKBXK;KDSPro;APP;Facere cumque itaque dolorem temporibus.;True;8879;False;SCHEDULED;DELIVERY;IFOOD;2025-08-04 03:13:00;PENDING;77;252;13.4;2025-08-03 03:36:00;v3.1.6
1736;ZHXSI13HFR;T9LMROEI;2025-08-03 00:32:00;887;SFHVL8;5HFNEP;KDSPro;APP;Sunt perferendis incidunt.;False;9119;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-08-03 21:32:00;CANCELED;72;1872;23.36;2025-08-03 13:28:00;v3.6.1
416;QQFO6UMQJJ;80E7NV7K;2025-08-03 08:44:00;509;56OF5C;DFM3N5;CannoliEngine;POS;Inventore amet iure temporibus veritatis nihil.;True;8937;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-08-03 08:44:00;CONCLUDED;50;1026;54.67;2025-08-03 16:45:00;v3.9.7
1496;NM0ND5V5QK;IHR4RMWD;2025-08-03 10:00:00;5;DG864J;9HGVZO;CannoliEngine;APP;Não informado;False;8042;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-08-05 03:00:00;DISPATCHED;49;2637;77.81;2025-08-03 16:53:00;v1.4.6
859;V1A5QSSHLL;T5MHD5PE;2025-08-03 10:38:00;790;5CX6ZO;9D87CJ;KDSPro;APP;Accusamus itaque neque culpa.;False;2866;False;SCHEDULED;INDOOR;IFOOD;2025-08-05 18:38:00;CANCELED;50;1234;30.12;2025-08-03 20:42:00;v2.3.9
629;Z554KAXKHI;5O54FXER;2025-08-03 17:09:00;178;L6FEHE;R45VGE;CannoliEngine;APP;Não informado;True;6355;False;SCHEDULED;TAKEOUT;SITE;2025-08-05 05:09:00;PENDING;54;1116;77.12;2025-08-03 17:36:00;v1.8.5
917;040Q722J34;BEIJ77CR;2025-08-03 18:32:00;85;ICAHRA;0WA6RW;KDSPro;POS;Não informado;True;7473;False;IMMEDIATE;INDOOR;EPADOCA;2025-08-03 18:32:00;CONCLUDED;42;1330;26.06;2025-08-04 10:14:00;v2.4.0
659;WA1BAR2ZSI;N4SCZLSR;2025-08-03 23:56:00;314;9G36JO;7IZC9R;DirectOrder;WEB;Não informado;False;8710;False;SCHEDULED;DELIVERY;EPADOCA;2025-08-06 21:56:00;CANCELED;29;3421;55.22;2025-08-04 12:19:00;v1.1.4
144;D6FONM4YDP;OPDQ2ECE;2025-08-04 11:42:00;798;BRDYAM;SU1URV;IfoodBridge;APP;Quos similique iure aliquid nulla voluptates minus doloremque.;True;3988;False;IMMEDIATE;INDOOR;WHATSAPP;2025-08-04 11:42:00;CONFIRMED;22;1473;65.65;2025-08-05 03:27:00;v2.6.1
290;IE87COWKAO;3FQ7ANZW;2025-08-04 16:23:00;262;XGD4PU;H8WS1F;KDSPro;WEB;Não informado;False;1770;False;SCHEDULED;DELIVERY;99FOOD;2025-08-05 14:23:00;DISPATCHED;26;401;112.14;2025-08-04 19:30:00;v3.7.4
1201;6Q67603SNF;5UOBTUPP;2025-08-05 12:33:00;712;N441DJ;8VFMKM;KDSPro;POS;Perspiciatis laborum amet optio assumenda perspiciatis laborum.;False;3557;True;SCHEDULED;DELIVERY;ANOTAAI;2025-08-08 00:33:00;CANCELED;67;612;30.58;2025-08-05 18:06:00;v1.3.4
961;ZLKQOBRBLP;7VSV7UDR;2025-08-05 15:27:00;410;PCMSQC;LB50DE;KDSPro;POS;Não informado;True;6307;False;SCHEDULED;DELIVERY;SITE;2025-08-07 00:27:00;PLACED;23;201;35.12;2025-08-06 03:03:00;v3.1.2
138;I5P3VU58FS;9X1E2DNH;2025-08-05 21:01:00;55;YOG3SS;L57XPE;CannoliEngine;POS;Não informado;True;9028;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-05 21:01:00;CONFIRMED;66;2976;18.41;2025-08-06 06:50:00;v3.4.1
508;TQE0LULW8G;IJY80U0Z;2025-08-06 03:44:00;258;I50TIH;QSHXLS;KDSPro;WEB;Enim autem beatae fugit deleniti ut repellendus.;False;3647;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-08-07 05:44:00;CONCLUDED;72;2526;34.58;2025-08-06 07:47:00;v3.5.9
305;7GDS70Z8SE;DYM59WGG;2025-08-06 06:09:00;360;VYJ2JZ;O764UG;IfoodBridge;POS;Não informado;True;1863;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-08-06 06:09:00;DISPATCHED;40;3415;40.69;2025-08-06 23:05:00;v3.6.1
1185;OPUHKGMZXO;BDNMOAG6;2025-08-06 14:10:00;460;X5NSI9;SIPX50;DirectOrder;APP;Não informado;True;1266;False;SCHEDULED;INDOOR;WHATSAPP;2025-08-06 20:10:00;DISPATCHED;51;1665;26.0;2025-08-06 20:23:00;v2.3.8
333;7DNASVMDTD;N249THSC;2025-08-06 14:31:00;68;1EJ65Q;QD8UKF;CannoliEngine;POS;Não informado;True;5705;True;IMMEDIATE;DELIVERY;WHATSAPP;2025-08-06 14:31:00;DISPATCHED;76;864;123.93;2025-08-07 00:31:00;v3.6.9
1704;IB3TLQUMPH;5KOY1IEN;2025-08-06 16:39:00;435;JKR0R4;CXHHRD;KDSPro;WEB;Neque totam distinctio omnis consectetur animi.;False;5941;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-08-09 10:39:00;PENDING;19;1420;56.34;2025-08-07 10:20:00;v3.9.0
598;7FELHDZHWM;AK5W405D;2025-08-06 17:14:00;770;3NIOWP;XS8DQE;KDSPro;POS;Provident natus unde animi.;False;8849;False;IMMEDIATE;INDOOR;99FOOD;2025-08-06 17:14:00;PLACED;70;1096;111.76;2025-08-07 03:30:00;v3.6.8
632;2X0MMZDJDK;7ZTCLAKI;2025-08-06 17:41:00;819;XG21CZ;DADEAB;KDSPro;WEB;Magni veniam fugit odio unde nihil deleniti amet.;False;6045;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-08-06 17:41:00;CANCELED;74;476;110.94;2025-08-06 18:15:00;v2.4.5
968;A76J360OHK;J6FFZ5UM;2025-08-07 03:42:00;753;8NTD2G;BRGZAO;KDSPro;WEB;Não informado;True;5413;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-08-07 03:42:00;PENDING;17;973;47.11;2025-08-07 07:45:00;v3.0.9
247;X9ODG9RXXJ;VAMIDSJN;2025-08-07 03:45:00;967;FUHYL4;DYFZ54;KDSPro;APP;Quaerat debitis magni blanditiis perspiciatis corrupti.;True;7571;False;IMMEDIATE;DELIVERY;99FOOD;2025-08-07 03:45:00;CONCLUDED;59;1892;77.71;2025-08-07 16:35:00;v2.5.6
1652;YMJDWDS1PS;HJJW1MT5;2025-08-07 11:43:00;931;UEF2H8;VMTKIZ;KDSPro;POS;At aliquam explicabo provident.;True;2040;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-08-07 11:43:00;CONFIRMED;78;858;58.68;2025-08-07 22:06:00;v1.5.3
1362;CZR0V463P1;3NUYNUDI;2025-08-07 12:01:00;556;3J5NQT;GOQP46;DirectOrder;POS;Não informado;False;3407;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-08-09 16:01:00;CONFIRMED;23;3520;38.44;2025-08-08 05:29:00;v3.4.7
949;ODR5O8A29L;ZU3VQVT3;2025-08-07 14:14:00;413;LD0ONN;X1NPXU;CannoliEngine;WEB;Não informado;True;9303;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-08-08 08:14:00;PENDING;75;393;52.77;2025-08-08 03:20:00;v2.5.0
1482;3SF2R7KEQC;ZFX49LC8;2025-08-07 21:31:00;719;DIVCU5;ZX4G0T;DirectOrder;APP;Não informado;False;1589;False;SCHEDULED;TAKEOUT;SITE;2025-08-08 02:31:00;PENDING;69;3036;43.78;2025-08-08 05:51:00;v1.4.9
1859;BWMPQMH5U8;C2ITBBUW;2025-08-07 21:49:00;865;QBAXRT;KMRV7H;CannoliEngine;APP;Não informado;True;8823;False;IMMEDIATE;INDOOR;99FOOD;2025-08-07 21:49:00;PENDING;49;3053;17.58;2025-08-07 22:01:00;v2.0.9
479;KP7A8WZJWL;NM580830;2025-08-07 22:44:00;140;N95R3U;DGCJT8;DirectOrder;APP;Não informado;False;9260;False;IMMEDIATE;DELIVERY;EPADOCA;2025-08-07 22:44:00;CONCLUDED;45;1565;53.52;2025-08-08 12:46:00;v2.8.5
817;DTO8AUBY5P;DDEEU2QJ;2025-08-08 04:19:00;504;W4IDNE;1G3PEU;DirectOrder;POS;Earum omnis cum hic saepe ipsam.;True;4370;False;SCHEDULED;TAKEOUT;SITE;2025-08-09 16:19:00;PLACED;9;2440;20.07;2025-08-08 21:15:00;v1.6.5
35;F30EI0IOU8;H1BQ2S2W;2025-08-08 05:11:00;286;MSWY7X;A23BT0;KDSPro;POS;Não informado;True;4405;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-08-08 05:11:00;CANCELED;27;1852;19.5;2025-08-08 14:13:00;v1.4.4
1348;Y83B8SIAOV;S0RK0A0M;2025-08-08 10:00:00;550;3TZX2U;GHIQJW;IfoodBridge;APP;Não informado;False;3047;False;SCHEDULED;TAKEOUT;99FOOD;2025-08-09 01:00:00;CONCLUDED;67;207;43.14;2025-08-08 11:35:00;v3.9.7
810;A0W03BKFD4;7LCFVWUY;2025-08-08 10:05:00;119;6NJYPT;N6V4JE;KDSPro;POS;Quas error sequi quia numquam est enim.;True;3152;False;SCHEDULED;TAKEOUT;IFOOD;2025-08-09 16:05:00;PLACED;7;2314;25.71;2025-08-09 01:47:00;v2.5.5
1390;BPJJPFV90K;EXFU4J3E;2025-08-08 19:26:00;254;BM9TI4;5L2U7O;CannoliEngine;POS;Não informado;True;1588;False;SCHEDULED;DELIVERY;IFOOD;2025-08-11 09:26:00;PENDING;72;976;54.31;2025-08-09 02:48:00;v1.8.6
1668;AILKTGFTCZ;EZ2B19Q7;2025-08-09 02:41:00;953;H3I5JE;YRVIGF;CannoliEngine;APP;Não informado;True;5532;False;SCHEDULED;DELIVERY;SITE;2025-08-09 22:41:00;PLACED;88;824;71.2;2025-08-09 04:20:00;v2.6.5
461;DCOS516XEN;G7BAK8VF;2025-08-09 14:40:00;266;UO5WOD;31ENBB;CannoliEngine;WEB;Não informado;False;3570;False;SCHEDULED;DELIVERY;SITE;2025-08-10 02:40:00;DISPATCHED;34;1874;39.8;2025-08-10 05:26:00;v3.6.6
706;C5I8H912A4;HHDPSIUY;2025-08-09 18:18:00;2;U5YW5N;ZOVYUB;CannoliEngine;WEB;Não informado;False;1009;False;SCHEDULED;INDOOR;EPADOCA;2025-08-12 03:18:00;CANCELED;25;3204;57.12;2025-08-10 04:15:00;v1.8.9
1520;5EL5CVRCAJ;GJV9UPTL;2025-08-09 18:37:00;786;Z1DMNE;MIZH7D;CannoliEngine;APP;Não informado;True;5746;False;SCHEDULED;TAKEOUT;99FOOD;2025-08-12 01:37:00;DISPATCHED;66;3016;70.21;2025-08-09 22:09:00;v2.6.9
125;CQGZDKMQ9U;QWFN55LK;2025-08-10 01:02:00;898;9UAWWP;VC0AZP;DirectOrder;WEB;Não informado;True;4560;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-08-10 01:02:00;PENDING;77;2706;19.64;2025-08-10 16:22:00;v1.9.4
1955;M21O3NAZ5E;1B35GESN;2025-08-10 01:38:00;22;9PSA6Z;OWEC9P;DirectOrder;POS;Minus doloribus nulla totam.;True;9447;False;SCHEDULED;INDOOR;IFOOD;2025-08-10 13:38:00;DISPATCHED;11;2736;72.74;2025-08-10 17:18:00;v3.2.9
1247;ZH4UNRZU0J;4CGYE59D;2025-08-10 08:03:00;19;T28ZMF;FJ2OV8;DirectOrder;APP;Unde aspernatur voluptate deleniti magnam quidem vel.;True;2589;True;IMMEDIATE;INDOOR;ANOTAAI;2025-08-10 08:03:00;CONFIRMED;20;315;96.59;2025-08-10 14:04:00;v1.1.8
338;GT8J3AO8DZ;4ZREN3T2;2025-08-10 13:21:00;560;68O26J;ACY3FW;CannoliEngine;WEB;Architecto consequuntur sequi incidunt.;False;2721;False;SCHEDULED;DELIVERY;WHATSAPP;2025-08-11 11:21:00;DISPATCHED;11;1929;36.74;2025-08-10 20:00:00;v2.2.1
132;3SLGZQWHJ4;MPLIXMEV;2025-08-11 01:24:00;143;AYK8KF;780CKF;KDSPro;APP;Saepe magnam suscipit a quae fuga.;False;9241;False;IMMEDIATE;DELIVERY;IFOOD;2025-08-11 01:24:00;DISPATCHED;47;119;91.68;2025-08-11 08:57:00;v1.6.3
704;8V4PVKFN63;B056DFRZ;2025-08-11 01:28:00;416;HXKA7U;AHPC63;KDSPro;APP;Id dolores repellat fuga nesciunt vitae molestias.;False;5239;False;IMMEDIATE;TAKEOUT;SITE;2025-08-11 01:28:00;PLACED;20;1192;65.86;2025-08-11 04:38:00;v1.5.4
1918;KWQ69W8CLY;Y504PD0S;2025-08-11 01:53:00;510;I3FIQJ;KK0SLM;DirectOrder;APP;Sit ex eos eveniet totam officia.;False;4531;False;SCHEDULED;DELIVERY;ANOTAAI;2025-08-11 02:53:00;PLACED;45;2328;28.19;2025-08-11 16:03:00;v2.9.5
